Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Store_Location,Sales_in_2020,Sales_in_2021,Sales_in_2022,Sales_in_2023,Sales_in_2024
ITEM_9765,9.291130427,Ultra Low Fat,0.135678303,Snack Foods,263.8567702,Small,tier-1,1491,1521,1492,1682,1903
ITEM_9766,17.68110112,Ultra Low Fat,0.113774667,Seafood,242.2840302,Small,tier-2,1285,1275,1234,1206,955
ITEM_9767,20.21782946,Regular,0.292073866,Health and Hygiene,180.8621881,Small,tier-2,1004,1098,1230,1169,1184
ITEM_9768,24.72055856,Low Fat,0.035026211,Dairy,216.1201235,Medium,tier-3,1199,1160,1201,1165,1149
ITEM_9769,8.608476442,Regular,0.145989805,Snack Foods,296.1319876,Small,tier-3,1544,1843,1854,1722,1905
ITEM_9770,20.32051799,Ultra Low Fat,0.122546326,Seafood,149.3837839,Small,tier-3,789,896,820,966,951
ITEM_9771,11.7760234,Low Fat,0.029437979,Soft Drinks,187.7751515,Medium,tier-1,975,947,937,1129,1298
ITEM_9772,8.512529311,Regular,0.080460109,Snack Foods,183.3809281,Medium,tier-2,1076,1065,903,963,1047
ITEM_9773,13.42753882,Regular,0.008532364,Baking Goods,283.9930938,Small,tier-1,1504,1050,1112,1172,1088
ITEM_9774,20.87671824,Ultra Low Fat,0.263086287,Dairy,137.8906044,Small,tier-1,840,735,817,754,798
ITEM_9775,14.29699607,Ultra Low Fat,0.182354859,Meat,296.5636876,Small,tier-3,1588,1517,1634,1675,1722
ITEM_9776,15.750462,Ultra Low Fat,0.244505549,Canned,126.1744034,Medium,tier-3,822,787,749,698,735
ITEM_9777,24.9031882,Ultra Low Fat,0.156466336,Dairy,77.22675883,Medium,tier-3,418,440,363,368,371
ITEM_9778,12.98218599,Regular,0.179852949,Soft Drinks,97.84338631,High,tier-1,635,684,666,794,863
ITEM_9779,17.30801509,Ultra Low Fat,0.210256343,Household,156.5553355,Medium,tier-3,862,720,802,763,782
ITEM_9780,12.30488403,Ultra Low Fat,0.272403488,Seafood,212.4389875,Small,tier-1,1081,957,991,993,1033
ITEM_9781,12.85571293,Regular,0.027525566,Meat,179.206305,Medium,tier-1,968,836,837,777,772
ITEM_9782,18.91281507,Regular,0.099284518,Soft Drinks,144.0695441,Medium,tier-1,681,585,619,601,570
ITEM_9783,23.75773952,Low Fat,0.212707857,Others,190.5083164,High,tier-2,958,956,923,935,855
ITEM_9784,15.84717901,Regular,0.287505169,Others,259.7015691,High,tier-1,1425,1560,1551,1496,1581
ITEM_9785,20.36799858,Low Fat,0.294242229,Soft Drinks,259.7327569,Small,tier-3,1389,1568,1676,1825,1828
ITEM_9786,6.784131176,Ultra Low Fat,0.191430903,Frozen Foods,231.556972,High,tier-3,1282,1434,1342,1243,1158
ITEM_9787,9.223160749,Low Fat,0.058079543,Canned,288.1121146,Small,tier-2,1556,1264,1205,1161,1175
ITEM_9788,15.04263282,Low Fat,0.035762673,Fruits and Vegetables,197.5511669,Small,tier-3,1085,1034,1153,1158,1215
ITEM_9789,5.400234473,Ultra Low Fat,0.283813093,Breakfast,51.91440941,Small,tier-3,401,409,381,390,395
ITEM_9790,10.05709958,Ultra Low Fat,0.130178307,Frozen Foods,122.7324082,Small,tier-3,640,689,580,685,564
ITEM_9791,15.3480258,Ultra Low Fat,0.05844481,Seafood,132.0556761,High,tier-2,807,602,524,596,560
ITEM_9792,5.299223965,Low Fat,0.280167755,Meat,186.8315193,Small,tier-1,1018,939,968,791,922
ITEM_9793,10.29092572,Regular,0.031357281,Snack Foods,276.2223678,Small,tier-2,1483,1700,1890,1646,1792
ITEM_9794,15.28061639,Regular,0.218871329,Fruits and Vegetables,259.5287409,Medium,tier-2,1464,1450,1767,1549,1435
ITEM_9795,16.46298496,Regular,0.187578908,Baking Goods,108.0432463,Small,tier-3,565,643,600,610,600
ITEM_9796,23.51503386,Ultra Low Fat,0.026320399,Fruits and Vegetables,179.847559,Medium,tier-3,1028,1097,897,891,870
ITEM_9797,17.90691247,Ultra Low Fat,0.101624639,Frozen Foods,214.7871589,High,tier-2,1119,1052,1260,1591,1220
ITEM_9798,13.29471605,Regular,0.044979207,Frozen Foods,296.8778852,Medium,tier-1,1654,1741,1902,1980,2355
ITEM_9799,23.60702354,Ultra Low Fat,0.181349578,Seafood,57.82570484,High,tier-2,476,528,515,489,498
ITEM_9800,20.69765967,Low Fat,0.14313391,Frozen Foods,165.9693292,High,tier-1,962,927,890,884,941
ITEM_9801,9.000178422,Low Fat,0.001282537,Health and Hygiene,297.0271635,Medium,tier-3,1635,1520,1465,1448,1792
ITEM_9802,7.616847227,Ultra Low Fat,0.29271317,Health and Hygiene,294.3014493,High,tier-2,1461,1308,1271,1251,1466
ITEM_9803,18.51623271,Regular,0.104875395,Seafood,132.6816294,High,tier-1,728,791,809,707,740
ITEM_9804,16.19766331,Regular,0.077461318,Fruits and Vegetables,50.00418406,High,tier-2,348,379,394,355,370
ITEM_9805,20.79347228,Low Fat,0.066732887,Frozen Foods,196.6836462,Medium,tier-2,1099,1003,1099,1187,1367
ITEM_9806,19.776101,Ultra Low Fat,0.047644769,Seafood,266.7347127,High,tier-3,1409,1233,1183,1209,1095
ITEM_9807,17.50423068,Regular,0.299741123,Canned,131.074306,Small,tier-1,725,682,768,679,653
ITEM_9808,24.72764343,Regular,0.08853284,Household,283.5674912,Medium,tier-1,1478,1441,1370,1422,1154
ITEM_9809,15.6717946,Ultra Low Fat,0.121654049,Seafood,133.1756093,Small,tier-1,765,819,851,863,928
ITEM_9810,7.26211513,Ultra Low Fat,0.261406775,Seafood,202.55033,Medium,tier-1,1062,1231,994,1118,1122
ITEM_9811,21.5654713,Regular,0.192566251,Breakfast,230.5115183,Small,tier-1,1151,1073,1003,1202,1368
ITEM_9812,10.03706725,Ultra Low Fat,0.110608324,Others,136.3539411,High,tier-3,638,744,766,629,666
ITEM_9813,20.54604296,Ultra Low Fat,0.269498531,Snack Foods,138.051603,Small,tier-2,810,721,640,626,595
ITEM_9814,24.14214192,Ultra Low Fat,0.224917261,Breakfast,167.4987074,Small,tier-3,938,997,912,917,1025
ITEM_9815,18.93591028,Regular,0.068370152,Canned,258.805857,Small,tier-2,1392,1566,1687,1707,1736
ITEM_9816,16.92060322,Low Fat,0.193121698,Canned,75.21269189,Medium,tier-1,520,468,402,501,512
ITEM_9817,14.20772351,Ultra Low Fat,0.276719549,Snack Foods,207.8698463,High,tier-3,1055,938,959,768,848
ITEM_9818,12.28819732,Regular,0.148938264,Baking Goods,219.3369823,High,tier-2,1186,1209,1363,1361,1276
ITEM_9819,12.06009502,Low Fat,0.220083721,Health and Hygiene,189.46819,Small,tier-2,1114,1236,1363,1443,1450
ITEM_9820,17.72745411,Regular,0.291331123,Fruits and Vegetables,283.9595968,Small,tier-2,1494,1468,1777,1780,1638
ITEM_9821,20.02546234,Regular,0.207124242,Household,200.4976792,Medium,tier-1,1087,1183,1186,1199,1269
ITEM_9822,18.57034139,Regular,0.030731607,Dairy,208.6441878,Small,tier-3,1191,1271,1339,1369,1402
ITEM_9823,8.968202024,Low Fat,0.073367865,Snack Foods,199.940007,Small,tier-2,1085,926,949,989,1020
ITEM_9824,14.8797436,Regular,0.178528931,Frozen Foods,230.5046937,Small,tier-1,1158,1158,1202,1232,1234
ITEM_9825,20.83280144,Low Fat,0.082666745,Breakfast,83.85235391,Medium,tier-3,510,561,583,532,541
ITEM_9826,14.51408156,Ultra Low Fat,0.287262512,Canned,273.5690809,Small,tier-2,1428,1298,1135,1120,909
ITEM_9827,15.73246559,Low Fat,0.12160561,Seafood,60.62308073,Small,tier-1,338,314,321,333,321
ITEM_9828,20.42272096,Regular,0.137169122,Dairy,210.18599,Small,tier-2,1216,1355,1594,1461,1478
ITEM_9829,18.22530613,Low Fat,0.210480628,Breakfast,203.8702331,Medium,tier-1,1125,1107,1178,1141,1097
ITEM_9830,13.18689842,Regular,0.157274919,Snack Foods,102.0302819,Medium,tier-3,655,684,646,523,521
ITEM_9831,22.90825422,Ultra Low Fat,0.11464379,Breakfast,60.17774342,High,tier-2,321,264,286,289,308
ITEM_9832,8.251341373,Low Fat,0.022991363,Fruits and Vegetables,84.70884926,Medium,tier-1,506,534,437,407,449
ITEM_9833,24.91032897,Ultra Low Fat,0.178933677,Soft Drinks,117.9180137,High,tier-1,731,678,714,759,670
ITEM_9834,7.37705157,Low Fat,0.260274009,Snack Foods,270.5264226,High,tier-1,1471,1239,966,910,1001
ITEM_9835,5.298999422,Regular,0.205728733,Dairy,263.933601,Small,tier-3,1477,1441,1271,1466,1612
ITEM_9836,22.80037802,Low Fat,0.114448503,Others,65.96389357,High,tier-1,404,438,407,412,454
ITEM_9837,9.899070167,Ultra Low Fat,0.038317819,Frozen Foods,122.317002,Small,tier-2,716,782,707,755,816
ITEM_9838,19.59399255,Low Fat,0.244901456,Canned,272.3290608,Medium,tier-3,1466,1457,1569,1518,1757
ITEM_9839,21.2203075,Ultra Low Fat,0.282524509,Snack Foods,109.1647571,Medium,tier-2,654,622,584,614,572
ITEM_9840,22.17972782,Ultra Low Fat,0.116481897,Frozen Foods,298.991326,High,tier-1,1597,1357,1169,1237,1205
ITEM_9841,24.83188471,Regular,0.218592657,Meat,114.2100489,Small,tier-1,645,682,648,576,562
ITEM_9842,10.8807942,Low Fat,0.123229032,Snack Foods,234.7783142,High,tier-2,1310,1297,1259,1099,1044
ITEM_9843,19.20486684,Ultra Low Fat,0.150680082,Baking Goods,154.2647934,High,tier-2,901,882,899,747,802
ITEM_9844,7.307997166,Regular,0.250942914,Health and Hygiene,84.06113801,Medium,tier-3,527,507,478,519,559
ITEM_9845,13.13618583,Regular,0.025027303,Baking Goods,113.7886533,High,tier-1,632,687,752,695,732
ITEM_9846,21.95943387,Regular,0.159100605,Breakfast,218.7795189,Small,tier-3,1176,1257,1297,1350,1291
ITEM_9847,12.35316092,Ultra Low Fat,0.064386082,Breakfast,134.2641005,Medium,tier-1,693,760,737,742,814
ITEM_9848,16.82190761,Low Fat,0.101941784,Others,201.0320552,Medium,tier-2,1079,1156,1265,1187,1112
ITEM_9849,15.07546887,Ultra Low Fat,0.193328647,Seafood,101.3827607,High,tier-3,604,580,716,642,535
ITEM_9850,17.91903062,Regular,0.008168524,Dairy,162.145243,High,tier-1,958,908,909,940,829
ITEM_9851,24.45788779,Ultra Low Fat,0.17814753,Fruits and Vegetables,178.0614451,High,tier-2,954,940,761,734,815
ITEM_9852,6.11471053,Ultra Low Fat,0.085032672,Snack Foods,153.1961408,Small,tier-3,841,834,823,737,740
ITEM_9853,16.47923035,Regular,0.200845308,Others,99.47950784,High,tier-3,639,688,792,746,711
ITEM_9854,22.26057559,Low Fat,0.042474406,Frozen Foods,165.3883812,Small,tier-3,988,982,943,779,943
ITEM_9855,14.62765423,Regular,0.220743481,Others,223.2251401,High,tier-2,1200,1185,1199,1355,1447
ITEM_9856,6.570543719,Regular,0.193691916,Frozen Foods,291.2264157,High,tier-3,1584,1643,1410,1491,1709
ITEM_9857,16.21078705,Ultra Low Fat,0.29137255,Others,247.3804051,Medium,tier-1,1289,1347,1413,1510,1321
ITEM_9858,11.64147782,Regular,0.273370609,Baking Goods,90.36762038,Medium,tier-2,555,513,468,487,523
ITEM_9859,8.098835707,Ultra Low Fat,0.084990859,Soft Drinks,118.1754625,Small,tier-3,687,659,733,834,785
ITEM_9860,21.98069027,Regular,0.008194972,Household,69.70597386,High,tier-2,394,357,332,331,368
ITEM_9861,15.43199026,Regular,0.196610568,Health and Hygiene,83.91238107,Small,tier-1,531,497,414,383,328
ITEM_9862,23.66552825,Low Fat,0.180866217,Meat,112.6707412,Medium,tier-3,636,710,733,681,616
ITEM_9863,21.12033009,Regular,0.008228631,Dairy,99.88184157,Medium,tier-2,686,736,700,757,844
ITEM_9864,18.85943588,Low Fat,0.036803259,Breakfast,103.4123127,Medium,tier-2,585,622,533,463,402
ITEM_9865,5.100510067,Regular,0.175410511,Health and Hygiene,107.6925566,Medium,tier-1,550,591,640,711,815
ITEM_9866,13.55646913,Regular,0.273548179,Health and Hygiene,125.1696739,Small,tier-1,723,545,531,512,587
ITEM_9867,8.949725633,Regular,0.271950083,Seafood,81.39651716,High,tier-2,537,525,581,636,650
ITEM_9868,23.21595822,Low Fat,0.045445516,Others,119.458746,Small,tier-3,682,694,657,664,604
ITEM_9869,8.491679694,Ultra Low Fat,0.115372184,Frozen Foods,222.1029568,High,tier-3,1230,1121,1084,1023,1104
ITEM_9870,10.72120103,Low Fat,0.012960859,Meat,109.10025,Medium,tier-2,684,575,604,693,756
ITEM_9871,15.33673535,Regular,0.140781554,Household,92.95960691,Small,tier-1,544,528,560,560,594
ITEM_9872,10.26727238,Ultra Low Fat,0.225925038,Breakfast,66.92391555,High,tier-3,560,595,534,472,397
ITEM_9873,9.197293546,Regular,0.236991813,Fruits and Vegetables,174.9928715,High,tier-3,957,1044,1036,932,901
ITEM_9874,16.9819865,Low Fat,0.14969684,Soft Drinks,260.495682,Medium,tier-1,1493,1290,1642,1676,1665
ITEM_9875,6.778590455,Low Fat,0.028760902,Dairy,64.75416107,High,tier-1,471,485,570,517,507
ITEM_9876,6.163355174,Ultra Low Fat,0.114409193,Snack Foods,185.5815068,High,tier-1,1109,957,999,974,1030
ITEM_9877,12.4449059,Low Fat,0.279630588,Canned,212.6547289,Small,tier-2,1196,1234,1513,1515,1321
ITEM_9878,19.41328909,Regular,0.068883767,Dairy,198.1154142,Medium,tier-2,1111,1026,1054,1016,928
ITEM_9879,16.09613517,Ultra Low Fat,0.095926335,Fruits and Vegetables,269.4058009,Medium,tier-2,1407,1483,1369,1621,1610
ITEM_9880,13.45752937,Regular,0.224048153,Others,266.5988951,High,tier-1,1407,1447,1639,1806,1512
ITEM_9881,16.31503128,Ultra Low Fat,0.220074237,Health and Hygiene,64.32689813,High,tier-2,370,432,367,330,303
ITEM_9882,12.30902969,Ultra Low Fat,0.273660686,Dairy,140.2359923,Medium,tier-1,814,811,739,768,809
ITEM_9883,23.72292671,Regular,0.116435607,Soft Drinks,217.7074576,Medium,tier-2,1243,1296,1312,1476,1742
ITEM_9884,6.098097818,Low Fat,0.154379617,Meat,288.1111639,Medium,tier-2,1548,1645,1880,1737,2015
ITEM_9885,18.46782958,Regular,0.140217738,Soft Drinks,251.1711991,High,tier-3,1385,1319,1484,1279,1301
ITEM_9886,22.8256533,Low Fat,0.278325651,Fruits and Vegetables,94.14732763,High,tier-1,626,695,603,648,683
ITEM_9887,21.07769417,Low Fat,0.230799177,Soft Drinks,119.8022094,Medium,tier-3,666,825,742,722,630
ITEM_9888,8.680820696,Regular,0.249432534,Canned,240.8984659,Medium,tier-1,1335,1301,1149,1081,1080
ITEM_9889,10.91852698,Ultra Low Fat,0.039929481,Fruits and Vegetables,167.8687118,High,tier-2,1003,919,918,972,838
ITEM_9890,19.34095877,Regular,0.237554008,Meat,186.8256105,High,tier-2,1075,822,839,828,910
ITEM_9891,6.685411184,Ultra Low Fat,0.12989363,Meat,202.244955,High,tier-2,1183,1446,1398,1459,1614
ITEM_9892,21.237234,Low Fat,0.007001605,Health and Hygiene,75.82287943,Small,tier-1,544,601,567,674,562
ITEM_9893,19.37813889,Ultra Low Fat,0.018026506,Health and Hygiene,263.9905084,Medium,tier-1,1374,1401,1300,1497,1450
ITEM_9894,19.59213298,Regular,0.203372382,Breakfast,265.7836098,Small,tier-2,1406,1526,1750,1960,1948
ITEM_9895,7.004827405,Ultra Low Fat,0.111603732,Fruits and Vegetables,167.059861,Small,tier-3,958,848,780,896,874
ITEM_9896,19.3552109,Low Fat,0.260434672,Meat,206.7113046,High,tier-2,1133,1281,1093,1215,1020
ITEM_9897,18.5963625,Low Fat,0.22028194,Fruits and Vegetables,214.97603,Medium,tier-2,1061,1083,1331,1445,1552
ITEM_9898,21.61844982,Ultra Low Fat,0.006504004,Seafood,97.43064618,High,tier-2,467,453,452,456,475
ITEM_9899,5.831919125,Low Fat,0.206066494,Others,78.14620712,High,tier-2,386,390,404,392,407
ITEM_9900,5.462213369,Low Fat,0.057705742,Health and Hygiene,55.1682366,High,tier-3,422,386,356,382,333
ITEM_9901,12.460142,Ultra Low Fat,0.126774771,Meat,278.2204567,High,tier-3,1507,1389,1411,1215,940
ITEM_9902,7.975765677,Low Fat,0.187420561,Meat,136.4283222,Medium,tier-3,764,669,606,579,558
ITEM_9903,16.16768955,Ultra Low Fat,0.261815352,Canned,71.45773375,Medium,tier-1,422,430,386,376,363
ITEM_9904,23.34697803,Ultra Low Fat,0.136829367,Others,166.4499946,High,tier-2,970,984,912,987,941
ITEM_9905,12.82959461,Low Fat,0.242547136,Seafood,68.90627834,Small,tier-1,473,385,347,343,294
ITEM_9906,21.89900755,Ultra Low Fat,0.234889699,Baking Goods,71.3126882,High,tier-2,375,317,354,388,391
ITEM_9907,5.00481749,Low Fat,0.124361554,Snack Foods,172.2213364,Small,tier-3,911,998,993,989,1019
ITEM_9908,8.370292869,Low Fat,0.150294049,Snack Foods,177.2091649,Small,tier-2,964,1029,1148,927,796
ITEM_9909,5.608470793,Low Fat,0.210145503,Frozen Foods,195.0357713,High,tier-3,1045,1003,1059,1151,1107
ITEM_9910,11.56294361,Regular,0.00934453,Meat,214.07787,Medium,tier-2,1155,1256,1604,1510,1603
ITEM_9911,23.16379191,Low Fat,0.267243424,Seafood,217.0668425,High,tier-2,1149,954,907,792,889
ITEM_9912,6.939042472,Ultra Low Fat,0.230944848,Fruits and Vegetables,158.2491719,Medium,tier-3,846,925,867,932,1090
ITEM_9913,17.12819553,Ultra Low Fat,0.074824764,Frozen Foods,210.8832646,Small,tier-2,1171,873,925,741,634
ITEM_9914,14.02991878,Ultra Low Fat,0.294353986,Others,126.1849391,Medium,tier-3,740,731,773,773,910
ITEM_9915,23.76936425,Regular,0.053817106,Others,160.3270478,Medium,tier-3,801,879,848,861,1007
ITEM_9916,7.450382851,Regular,0.274226002,Canned,148.3317621,Medium,tier-2,803,832,882,964,959
ITEM_9917,9.24055701,Ultra Low Fat,0.097342037,Health and Hygiene,132.2775003,High,tier-3,664,743,654,553,679
ITEM_9918,5.590839372,Ultra Low Fat,0.228944013,Others,109.6427064,Small,tier-1,720,706,736,767,721
ITEM_9919,13.67870499,Regular,0.136912978,Frozen Foods,69.61475014,Small,tier-1,444,441,409,457,525
ITEM_9920,10.55665799,Ultra Low Fat,0.220940216,Baking Goods,176.4776194,Medium,tier-2,958,1077,1041,974,946
ITEM_9921,22.39811868,Low Fat,0.046734914,Baking Goods,184.3220466,Small,tier-3,1041,1151,1032,972,914
ITEM_9922,17.09881626,Low Fat,0.080851938,Baking Goods,134.038761,Medium,tier-1,823,789,736,792,741
ITEM_9923,17.28181476,Ultra Low Fat,0.029957347,Seafood,293.9609658,Medium,tier-1,1474,1532,1397,1463,1311
ITEM_9924,15.63821394,Low Fat,0.259543194,Soft Drinks,189.2403026,Medium,tier-3,999,929,977,921,827
ITEM_9925,6.837006745,Ultra Low Fat,0.088887896,Health and Hygiene,272.2526297,Medium,tier-1,1459,1640,1926,1979,1967
ITEM_9926,13.90037367,Regular,0.208342869,Canned,192.5213274,High,tier-1,999,995,841,940,996
ITEM_9927,24.99010379,Ultra Low Fat,0.246066359,Frozen Foods,97.47896324,Medium,tier-2,548,569,611,542,633
ITEM_9928,21.70458582,Regular,0.270425471,Snack Foods,293.6556349,Small,tier-2,1473,1439,1574,1526,1592
ITEM_9929,22.86918108,Low Fat,0.031889135,Frozen Foods,271.3337526,High,tier-3,1410,952,928,1097,1001
ITEM_9930,21.46452718,Low Fat,0.26790448,Baking Goods,167.8184196,Small,tier-3,892,808,712,673,729
ITEM_9931,7.060833869,Low Fat,0.059175833,Frozen Foods,110.764473,High,tier-1,733,623,564,549,566
ITEM_9932,9.548965081,Ultra Low Fat,0.221070603,Canned,105.6674041,Medium,tier-2,655,674,717,795,834
ITEM_9933,5.062433027,Regular,0.218654706,Dairy,251.5051068,High,tier-3,1285,969,907,762,663
ITEM_9934,11.0702025,Regular,0.002550943,Frozen Foods,67.27965286,Small,tier-1,409,420,413,394,379
ITEM_9935,7.172148047,Low Fat,0.066187172,Breakfast,209.5150954,High,tier-2,1162,1039,865,921,974
ITEM_9936,14.45586691,Low Fat,0.147572554,Canned,210.0337309,High,tier-3,1107,1148,1201,1079,996
ITEM_9937,18.54254977,Regular,0.126010412,Meat,95.61363693,Medium,tier-2,542,543,598,618,561
ITEM_9938,22.4901059,Ultra Low Fat,0.275572044,Others,226.2280921,Medium,tier-1,1307,1293,1171,1112,1190
ITEM_9939,19.9843433,Low Fat,0.107922261,Seafood,226.3515723,High,tier-1,1168,1292,1216,1030,1091
ITEM_9940,23.77171192,Ultra Low Fat,0.281095114,Snack Foods,137.5077169,Medium,tier-1,885,976,832,693,722
ITEM_9941,6.077965808,Low Fat,0.137828796,Baking Goods,170.8439782,Medium,tier-2,889,1005,971,782,776
ITEM_9942,5.243596708,Low Fat,0.289305869,Breakfast,258.1908878,High,tier-3,1279,1186,1197,1234,1414
ITEM_9943,18.22676228,Ultra Low Fat,0.221206443,Meat,180.7883184,Small,tier-3,1080,955,971,969,890
ITEM_9944,10.7870482,Ultra Low Fat,0.248800377,Others,204.5392752,Medium,tier-1,1132,1250,1388,1250,1076
ITEM_9945,10.07002032,Ultra Low Fat,0.031463067,Frozen Foods,153.1924126,High,tier-1,857,796,890,931,830
ITEM_9946,11.61774175,Ultra Low Fat,0.17584243,Seafood,87.39977229,High,tier-1,552,473,496,500,551
ITEM_9947,10.39592116,Regular,0.042810108,Canned,299.5166579,High,tier-1,1524,1338,1128,1209,1238
ITEM_9948,15.22872813,Regular,0.089286301,Others,182.8841301,Small,tier-2,984,1000,1049,1102,1261
ITEM_9949,13.80296894,Low Fat,0.187069622,Breakfast,134.1116154,Small,tier-1,814,796,688,724,863
ITEM_9950,15.24857103,Low Fat,0.217867711,Baking Goods,228.4468315,Small,tier-1,1203,1333,1319,1493,1591
ITEM_9951,18.45427223,Low Fat,0.011755135,Frozen Foods,205.2054417,Medium,tier-3,1090,942,970,991,991
ITEM_9952,12.74261018,Regular,0.159283119,Others,108.2270701,High,tier-2,695,591,567,574,553
ITEM_9953,10.02615374,Ultra Low Fat,0.169594196,Dairy,269.2313748,High,tier-1,1440,1401,1617,1639,1843
ITEM_9954,8.324010736,Low Fat,0.023648399,Canned,67.72573423,Small,tier-2,455,366,355,398,359
ITEM_9955,11.98948239,Regular,0.15020641,Soft Drinks,201.424563,Medium,tier-1,1032,981,995,1173,1154
ITEM_9956,19.8361295,Low Fat,0.214152684,Others,169.4721229,Medium,tier-2,943,1024,1165,1068,1088
ITEM_9957,20.1340982,Regular,0.015968185,Fruits and Vegetables,129.5496034,High,tier-1,816,989,908,901,893
ITEM_9958,18.33810773,Ultra Low Fat,0.228080333,Fruits and Vegetables,256.5950321,Small,tier-1,1288,1235,1201,1475,1582
ITEM_9959,9.680563506,Regular,0.172927951,Frozen Foods,214.0692686,High,tier-2,1118,1063,1183,1136,1136
ITEM_9960,16.76172492,Ultra Low Fat,0.249968162,Dairy,239.8748742,Small,tier-1,1355,1369,1438,1117,786
ITEM_9961,16.41379323,Low Fat,0.065418772,Seafood,153.6646857,Small,tier-1,886,944,949,826,707
ITEM_9962,14.68532396,Ultra Low Fat,0.249982105,Frozen Foods,285.5995828,High,tier-2,1482,1641,1385,1294,1190
ITEM_9963,15.99957973,Regular,0.028368293,Household,136.1808557,Small,tier-3,775,725,706,615,662
ITEM_9964,14.83581265,Low Fat,0.121148909,Canned,182.7612311,Small,tier-3,996,1101,968,1060,960
ITEM_9965,16.30912732,Low Fat,0.059845437,Breakfast,283.412528,Small,tier-1,1403,1331,1441,1595,1807
ITEM_9966,19.31011909,Regular,0.26280625,Frozen Foods,70.79723947,Small,tier-2,451,524,526,482,498
ITEM_9967,7.192563888,Ultra Low Fat,0.211475945,Soft Drinks,77.20260929,Medium,tier-3,403,441,364,365,354
